time,LSB
4.740000,-2305.000000
4.746667,-1537.000000
4.753333,-1537.000000
4.760000,-1537.000000
4.766667,-1281.000000
4.773333,-769.000000
4.780000,-1.000000
4.786667,768.000000
4.793333,1792.000000
4.800000,2560.000000
4.806667,3584.000000
4.813333,5120.000000
4.820000,6656.000000
4.826667,7936.000000
4.833333,8960.000000
4.840000,9216.000000
4.846667,8704.000000
4.853333,8192.000000
4.860000,7168.000000
4.866667,6400.000000
4.873333,5376.000000
4.880000,4608.000000
4.886667,3328.000000
4.893333,1792.000000
4.900000,1024.000000
4.906667,768.000000
4.913333,256.000000
4.920000,-256.000000
4.926667,-1280.000000
4.933333,-2561.000000
4.940000,-3585.000000
4.946667,-3585.000000
4.953333,-2817.000000
4.960000,-2305.000000
4.966667,-1537.000000
4.973333,-1025.000000
4.980000,-257.000000
4.986667,1024.000000
4.993333,2304.000000
5.000000,2304.000000
5.006667,1280.000000
5.013333,0.000000
5.020000,-1280.000000
5.026667,-2305.000000
5.033333,-3329.000000
5.040000,-4353.000000
5.046667,-5377.000000
5.053333,-5889.000000
5.060000,-5377.000000
5.066667,17663.000000
5.073333,-29184.000000
5.080000,-23552.000000
5.086667,-23552.000000
5.093333,25344.000000
5.100000,-5632.000000
5.106667,-20225.000000
5.113333,-20225.000000
5.120000,-18689.000000
5.126667,-13825.000000
5.133333,-10241.000000
5.140000,-9985.000000
5.146667,-9729.000000
5.153333,-9473.000000
5.160000,-7169.000000
5.166667,-5121.000000
5.173333,-4609.000000
5.180000,-4353.000000
5.186667,-4097.000000
5.193333,-2049.000000
5.200000,-257.000000
5.206667,0.000000
5.213333,0.000000
5.220000,256.000000
5.226667,512.000000
5.233333,1536.000000
5.240000,2560.000000
5.246667,3328.000000
5.253333,4608.000000
5.260000,5632.000000
5.266667,6656.000000
5.273333,7680.000000
5.280000,8192.000000
5.286667,8448.000000
5.293333,8448.000000
5.300000,8192.000000
5.306667,7424.000000
5.313333,6656.000000
5.320000,5632.000000
5.326667,4608.000000
5.333333,3584.000000
5.340000,2816.000000
5.346667,1792.000000
5.353333,1280.000000
5.360000,768.000000
5.366667,256.000000
5.373333,0.000000
5.380000,0.000000
5.386667,-256.000000
5.393333,-256.000000
5.400000,-512.000000
5.406667,-513.000000
5.413333,-257.000000
5.420000,256.000000
5.426667,768.000000
5.433333,1024.000000
5.440000,1024.000000
5.446667,768.000000
5.453333,256.000000
5.460000,-256.000000
5.466667,-768.000000
5.473333,-1281.000000
5.480000,-2049.000000
5.486667,-3073.000000
5.493333,-3841.000000
5.500000,-4609.000000
5.506667,-4865.000000
5.513333,7423.000000
5.520000,30464.000000
5.526667,-21760.000000
5.533333,-21760.000000
5.540000,-30208.000000
5.546667,8704.000000
5.553333,-17152.000000
5.560000,-24577.000000
5.566667,-24577.000000
5.573333,-17153.000000
5.580000,-9729.000000
5.586667,-9729.000000
5.593333,-9729.000000
5.600000,-9985.000000
5.606667,-9985.000000
5.613333,-7937.000000
5.620000,-5121.000000
5.626667,-4097.000000
5.633333,-3329.000000
5.640000,-2049.000000
5.646667,-513.000000
5.653333,-257.000000
5.660000,-256.000000
5.666667,-256.000000
5.673333,-256.000000
5.680000,0.000000
5.686667,256.000000
5.693333,768.000000
5.700000,1280.000000
5.706667,1536.000000
5.713333,2048.000000
5.720000,3072.000000
5.726667,4096.000000
5.733333,5376.000000
5.740000,5888.000000
5.746667,6144.000000
5.753333,6144.000000
5.760000,6144.000000
5.766667,5888.000000
5.773333,5120.000000
5.780000,4096.000000
5.786667,3072.000000
5.793333,2304.000000
5.800000,1536.000000
5.806667,1024.000000
5.813333,256.000000
5.820000,-768.000000
5.826667,-1537.000000
5.833333,-2561.000000
5.840000,-3329.000000
5.846667,-4097.000000
5.853333,-4097.000000
5.860000,-3585.000000
5.866667,-2049.000000
5.873333,-257.000000
5.880000,1536.000000
5.886667,2816.000000
5.893333,3072.000000
5.900000,2304.000000
5.906667,1280.000000
5.913333,0.000000
5.920000,-1792.000000
5.926667,-3841.000000
5.933333,-5889.000000
5.940000,-7425.000000
5.946667,-8961.000000
5.953333,-8961.000000
5.960000,-5633.000000
5.966667,10239.000000
5.973333,-28416.000000
5.980000,-14592.000000
5.986667,-14592.000000
5.993333,31232.000000
6.000000,-6656.000000
6.006667,-25089.000000
6.013333,-25089.000000
6.020000,-24577.000000
6.026667,-22017.000000
6.033333,-17921.000000
6.040000,-12801.000000
6.046667,-7169.000000
6.053333,-5121.000000
6.060000,-5121.000000
6.066667,-9217.000000
6.073333,-13569.000000
6.080000,-13569.000000
6.086667,-13057.000000
6.093333,-11521.000000
6.100000,-9217.000000
6.106667,-7169.000000
6.113333,-5889.000000
6.120000,-5121.000000
6.126667,-4353.000000
6.133333,-2561.000000
6.140000,-769.000000
6.146667,767.000000
6.153333,1536.000000
6.160000,1792.000000
6.166667,2560.000000
6.173333,3328.000000
6.180000,4352.000000
6.186667,5120.000000
6.193333,5632.000000
6.200000,5888.000000
6.206667,6144.000000
6.213333,5888.000000
6.220000,5376.000000
6.226667,4096.000000
6.233333,2560.000000
6.240000,1280.000000
6.246667,256.000000
6.253333,-256.000000
6.260000,-1024.000000
6.266667,-1793.000000
6.273333,-2305.000000
6.280000,-2817.000000
6.286667,-2817.000000
6.293333,-2817.000000
6.300000,-2817.000000
6.306667,-2305.000000
6.313333,-2049.000000
6.320000,-1025.000000
6.326667,-1.000000
6.333333,512.000000
6.340000,1280.000000
6.346667,1792.000000
6.353333,1792.000000
6.360000,1536.000000
6.366667,512.000000
6.373333,-1280.000000
6.380000,-3073.000000
6.386667,-4865.000000
6.393333,-6401.000000
6.400000,-8193.000000
6.406667,-12801.000000
6.413333,-7169.000000
6.420000,12287.000000
6.426667,-30976.000000
6.433333,-23552.000000
6.440000,-23552.000000
6.446667,20736.000000
6.453333,-16640.000000
6.460000,-33025.000000
6.466667,-33025.000000
6.473333,-27137.000000
6.480000,-17665.000000
6.486667,-12289.000000
6.493333,-10753.000000
6.500000,-10497.000000
6.506667,-10497.000000
6.513333,-9985.000000
6.520000,-8705.000000
6.526667,-6145.000000
6.533333,-4097.000000
6.540000,-2561.000000
6.546667,-2561.000000
6.553333,-2561.000000
6.560000,-2305.000000
6.566667,-1793.000000
6.573333,-1281.000000
6.580000,-1025.000000
6.586667,-769.000000
6.593333,-257.000000
6.600000,768.000000
6.606667,1792.000000
6.613333,2560.000000
6.620000,3584.000000
6.626667,4352.000000
6.633333,5376.000000
6.640000,6400.000000
6.646667,7168.000000
6.653333,7424.000000
6.660000,7424.000000
6.666667,7424.000000
6.673333,7168.000000
6.680000,6400.000000
6.686667,5376.000000
6.693333,4096.000000
6.700000,2816.000000
6.706667,1536.000000
6.713333,256.000000
6.720000,-768.000000
6.726667,-1537.000000
6.733333,-1793.000000
6.740000,-1793.000000
6.746667,-1793.000000
6.753333,-1793.000000
6.760000,-1793.000000
6.766667,-1793.000000
6.773333,-1025.000000
6.780000,-513.000000
6.786667,-1.000000
6.793333,256.000000
6.800000,768.000000
6.806667,1024.000000
6.813333,768.000000
6.820000,256.000000
6.826667,-768.000000
6.833333,-1793.000000
6.840000,-2817.000000
6.846667,-3841.000000
6.853333,-4865.000000
6.860000,-5377.000000
6.866667,-5633.000000
6.873333,-4609.000000
6.880000,20735.000000
6.886667,-26624.000000
6.893333,-20736.000000
6.900000,-20736.000000
6.906667,25088.000000
6.913333,-10496.000000
6.920000,-26625.000000
6.926667,-26625.000000
6.933333,-21249.000000
6.940000,-14081.000000
6.946667,-11009.000000
6.953333,-8961.000000
6.960000,-7425.000000
6.966667,-6913.000000
6.973333,-6657.000000
6.980000,-6401.000000
6.986667,-4097.000000
6.993333,-1793.000000
7.000000,-1793.000000
7.006667,-1537.000000
7.013333,-1281.000000
7.020000,-1025.000000
7.026667,-769.000000
7.033333,-513.000000
7.040000,-257.000000
7.046667,512.000000
7.053333,1536.000000
7.060000,2560.000000
7.066667,3840.000000
7.073333,5120.000000
7.080000,6144.000000
7.086667,6912.000000
7.093333,8192.000000
7.100000,9216.000000
7.106667,9728.000000
7.113333,9984.000000
7.120000,9472.000000
7.126667,9216.000000
7.133333,8960.000000
7.140000,8704.000000
7.146667,8192.000000
7.153333,6912.000000
7.160000,5120.000000
7.166667,3584.000000
7.173333,2304.000000
7.180000,1280.000000
7.186667,256.000000
7.193333,-768.000000
7.200000,-1793.000000
7.206667,-2305.000000
7.213333,-2305.000000
7.220000,-2049.000000
7.226667,-1537.000000
7.233333,-1025.000000
7.240000,-1.000000
7.246667,1024.000000
7.253333,2048.000000
7.260000,2816.000000
7.266667,2560.000000
7.273333,1792.000000
7.280000,768.000000
7.286667,-768.000000
7.293333,-2305.000000
7.300000,-4097.000000
7.306667,-5889.000000
7.313333,-7169.000000
7.320000,-7681.000000
7.326667,-7425.000000
7.333333,-6657.000000
7.340000,5631.000000
7.346667,29440.000000
7.353333,-20224.000000
7.360000,-20224.000000
7.366667,-24832.000000
7.373333,15872.000000
7.380000,-14336.000000
7.386667,-24833.000000
7.393333,-24833.000000
7.400000,-19201.000000
7.406667,-13569.000000
7.413333,-13569.000000
7.420000,-13825.000000
7.426667,-13825.000000
7.433333,-12801.000000
7.440000,-8193.000000
7.446667,-2561.000000
7.453333,-257.000000
7.460000,-256.000000
7.466667,-256.000000
7.473333,0.000000
7.480000,-256.000000
7.486667,-256.000000
7.493333,-512.000000
7.500000,-257.000000
7.506667,256.000000
7.513333,768.000000
7.520000,1280.000000
7.526667,2048.000000
7.533333,2816.000000
7.540000,3328.000000
7.546667,4096.000000
7.553333,4864.000000
7.560000,5632.000000
7.566667,6144.000000
7.573333,6656.000000
7.580000,7168.000000
7.586667,7680.000000
7.593333,7680.000000
7.600000,7168.000000
7.606667,6144.000000
7.613333,4608.000000
7.620000,3072.000000
7.626667,1792.000000
7.633333,1024.000000
7.640000,256.000000
7.646667,0.000000
7.653333,0.000000
7.660000,-256.000000
7.666667,-768.000000
7.673333,-1281.000000
7.680000,-1793.000000
7.686667,-2049.000000
7.693333,-2049.000000
7.700000,-2049.000000
7.706667,-1793.000000
7.713333,-769.000000
7.720000,255.000000
7.726667,1024.000000
7.733333,1280.000000
7.740000,1024.000000
7.746667,512.000000
7.753333,-256.000000
7.760000,-1024.000000
7.766667,-1793.000000
7.773333,-3329.000000
7.780000,-4609.000000
7.786667,-5633.000000
7.793333,-6401.000000
7.800000,-9729.000000
7.806667,-4097.000000
7.813333,14591.000000
7.820000,-25856.000000
7.826667,-15104.000000
7.833333,-15104.000000
7.840000,29440.000000
7.846667,-8960.000000
7.853333,-26881.000000
7.860000,-26881.000000
7.866667,-20481.000000
7.873333,-14337.000000
7.880000,-13569.000000
7.886667,-13569.000000
7.893333,-13569.000000
7.900000,-12801.000000
7.906667,-12289.000000
7.913333,-11521.000000
7.920000,-10497.000000
7.926667,-7169.000000
7.933333,-4097.000000
7.940000,-3329.000000
7.946667,-3073.000000
7.953333,-3073.000000
7.960000,-2817.000000
7.966667,-2305.000000
7.973333,-1793.000000
7.980000,-1281.000000
7.986667,-769.000000
7.993333,-1.000000
8.000000,1024.000000
8.006667,2816.000000
8.013333,4352.000000
8.020000,5632.000000
8.026667,5888.000000
8.033333,6144.000000
8.040000,6400.000000
8.046667,6400.000000
8.053333,5888.000000
8.060000,4608.000000
8.066667,3328.000000
8.073333,2304.000000
8.080000,1792.000000
8.086667,1536.000000
8.093333,1280.000000
8.100000,768.000000
8.106667,256.000000
8.113333,-256.000000
8.120000,-768.000000
8.126667,-769.000000
8.133333,-1025.000000
8.140000,-1025.000000
8.146667,-1025.000000
8.153333,-769.000000
8.160000,-257.000000
8.166667,256.000000
8.173333,768.000000
8.180000,768.000000
8.186667,768.000000
