sample,t_sec,ecg
sample_3,23.04,0.2578351490738197
sample_3,23.046667,0.2968964570173029
sample_3,23.053333,0.3359577649607861
sample_3,23.06,0.3750190729042693
sample_3,23.066667,0.4062681192590558
sample_3,23.073333,0.4375171656138423
sample_3,23.08,0.4609539503799322
sample_3,23.086667,0.4765784735573255
sample_3,23.093333,0.4687662119686289
sample_3,23.1,0.445329427202539
sample_3,23.106667,0.4140803808477524
sample_3,23.113333,0.3672068113155726
sample_3,23.12,0.3125209801946962
sample_3,23.126667,0.2578351490738197
sample_3,23.133333,0.2031493179529433
sample_3,23.14,0.1484634868320669
sample_3,23.146667,0.0937776557111904
sample_3,23.153333,0.0625286093564039
sample_3,23.16,0.039091824590314
sample_3,23.166667,0.0156550398242241
sample_3,23.173333,0.0078427782355274
sample_3,23.18,3.0516646830846227e-05
sample_3,23.186667,-0.0078122615886966
sample_3,23.193333,-0.0078122615886966
sample_3,23.2,-0.0078122615886966
sample_3,23.206667,-0.0156245231773932
sample_3,23.213333,-0.0156245231773932
sample_3,23.22,-0.0156245231773932
sample_3,23.226667,-0.0078122615886966
sample_3,23.233333,-0.0078122615886966
sample_3,23.24,-0.0078122615886966
sample_3,23.246667,-0.0078122615886966
sample_3,23.253333,-0.0078122615886966
sample_3,23.26,0.0
sample_3,23.266667,0.0078122615886966
sample_3,23.273333,0.0156550398242241
sample_3,23.28,0.0234673014129207
sample_3,23.286667,0.0234673014129207
sample_3,23.293333,0.0312795630016173
sample_3,23.3,0.0312795630016173
sample_3,23.306667,0.0234673014129207
sample_3,23.313333,0.0156550398242241
sample_3,23.32,0.0078427782355274
sample_3,23.326667,-0.0077817449418657
sample_3,23.333333,-0.0156245231773932
sample_3,23.34,-0.0312490463547865
sample_3,23.346667,-0.0390613079434831
sample_3,23.353333,-0.0546858311208764
sample_3,23.36,-0.0546858311208764
sample_3,23.366667,-0.0468735695321798
sample_3,23.373333,-0.0390613079434831
sample_3,23.38,-0.0312490463547865
sample_3,23.386667,-0.0234367847660899
sample_3,23.393333,-0.0156245231773932
sample_3,23.4,-0.0078122615886966
sample_3,23.406667,-0.0078122615886966
sample_3,23.413333,-0.0078122615886966
sample_3,23.42,-0.0156245231773932
sample_3,23.426667,-0.0156245231773932
sample_3,23.433333,-0.0156245231773932
sample_3,23.44,-0.0156245231773932
sample_3,23.446667,-0.0078122615886966
sample_3,23.453333,-0.0078122615886966
sample_3,23.46,0.0
sample_3,23.466667,0.0
sample_3,23.473333,-0.0078122615886966
sample_3,23.48,-0.0156245231773932
sample_3,23.486667,-0.0390613079434831
sample_3,23.493333,-0.0546858311208764
sample_3,23.5,-0.0781226158869663
sample_3,23.506667,-0.1015594006530562
sample_3,23.513333,-0.1640574933626293
sample_3,23.52,-0.1640574933626293
sample_3,23.526667,-0.0468735695321798
sample_3,23.533333,0.3906130794348317
sample_3,23.54,-0.9608776587628552
sample_3,23.546667,-0.6405749336262931
sample_3,23.553333,-0.6405749336262931
sample_3,23.56,-0.9921267051176416
sample_3,23.566667,0.3359577649607861
sample_3,23.573333,-0.1405901919497085
sample_3,23.58,-0.2968659403704721
sample_3,23.586667,-0.2968659403704721
sample_3,23.593333,-0.234367847660899
sample_3,23.6,-0.148432970185236
sample_3,23.606667,-0.1171839238304495
sample_3,23.613333,-0.1171839238304495
sample_3,23.62,-0.1328084470078427
sample_3,23.626667,-0.1562452317739326
sample_3,23.633333,-0.1562452317739326
sample_3,23.64,-0.1328084470078427
sample_3,23.646667,-0.0937471390643596
sample_3,23.653333,-0.0781226158869663
sample_3,23.66,-0.062498092709573
sample_3,23.666667,-0.0468735695321798
sample_3,23.673333,-0.0234367847660899
sample_3,23.68,0.0
sample_3,23.686667,0.0234367847660899
sample_3,23.693333,0.039091824590314
sample_3,23.7,0.0625286093564039
sample_3,23.706667,0.0937776557111904
sample_3,23.713333,0.1094021788885837
sample_3,23.72,0.1328389636546736
sample_3,23.726667,0.1562757484207635
sample_3,23.733333,0.1797125331868534
sample_3,23.74,0.2109615795416399
sample_3,23.746667,0.2422106258964265
sample_3,23.753333,0.2812719338399096
sample_3,23.76,0.3203332417833928
sample_3,23.766667,0.3672068113155726
sample_3,23.773333,0.4140803808477524
sample_3,23.78,0.4531416887912356
sample_3,23.786667,0.4843907351460221
sample_3,23.793333,0.5078275199121121
sample_3,23.8,0.5078275199121121
sample_3,23.806667,0.5000152583234154
sample_3,23.813333,0.4765784735573255
sample_3,23.82,0.445329427202539
sample_3,23.826667,0.3984558576703592
sample_3,23.833333,0.3359577649607861
sample_3,23.84,0.2656474106625164
sample_3,23.846667,0.1953370563642467
sample_3,23.853333,0.1328389636546736
sample_3,23.86,0.0781531325337971
sample_3,23.866667,0.0312795630016173
sample_3,23.873333,-0.0077817449418657
sample_3,23.88,-0.0390613079434831
sample_3,23.886667,-0.0468735695321798
sample_3,23.893333,-0.0546858311208764
sample_3,23.9,-0.0546858311208764
sample_3,23.906667,-0.0468735695321798
sample_3,23.913333,-0.0390613079434831
sample_3,23.92,-0.0312490463547865
sample_3,23.926667,-0.0234367847660899
sample_3,23.933333,-0.0156245231773932
sample_3,23.94,-0.0078122615886966
sample_3,23.946667,-0.0078122615886966
sample_3,23.953333,-0.0078122615886966
sample_3,23.96,-0.0078122615886966
sample_3,23.966667,-0.0078122615886966
sample_3,23.973333,-0.0078122615886966
sample_3,23.98,-0.0078122615886966
sample_3,23.986667,-0.0156245231773932
sample_3,23.993333,-0.0234367847660899
sample_3,24.0,-0.0234367847660899
sample_3,24.006667,-0.0234367847660899
sample_3,24.013333,-0.0234367847660899
sample_3,24.02,-0.0234367847660899
sample_3,24.026667,-0.0312490463547865
sample_3,24.033333,-0.0312490463547865
sample_3,24.04,-0.0312490463547865
sample_3,24.046667,-0.0234367847660899
sample_3,24.053333,-0.0156245231773932
sample_3,24.06,-0.0078122615886966
sample_3,24.066667,0.0078122615886966
sample_3,24.073333,0.0156550398242241
sample_3,24.08,0.0234673014129207
sample_3,24.086667,0.0234673014129207
sample_3,24.093333,0.0234673014129207
sample_3,24.1,0.0234673014129207
sample_3,24.106667,0.0156550398242241
sample_3,24.113333,0.0078427782355274
sample_3,24.12,3.0516646830846227e-05
sample_3,24.126667,-0.0078122615886966
sample_3,24.133333,-0.0156245231773932
sample_3,24.14,-0.0156245231773932
sample_3,24.146667,-0.0156245231773932
sample_3,24.153333,-0.0234367847660899
sample_3,24.16,-0.0390613079434831
sample_3,24.166667,-0.0468735695321798
sample_3,24.173333,-0.0546858311208764
sample_3,24.18,-0.0546858311208764
sample_3,24.186667,-0.0234367847660899
sample_3,24.193333,0.0468735695321798
sample_3,24.2,0.3515822881381794
sample_3,24.206667,0.9296896457017304
sample_3,24.213333,-0.749946595868046
sample_3,24.22,-0.749946595868046
sample_3,24.226667,-0.9608776587628552
sample_3,24.233333,0.5234520430895053
sample_3,24.24,0.0156550398242241
sample_3,24.246667,-0.1874637614818883
sample_3,24.253333,-0.1874942781287192
sample_3,24.26,-0.148432970185236
sample_3,24.266667,-0.1093716622417528
sample_3,24.273333,-0.1015594006530562
sample_3,24.28,-0.1015594006530562
sample_3,24.286667,-0.1093716622417528
sample_3,24.293333,-0.1093716622417528
sample_3,24.3,-0.0781226158869663
sample_3,24.306667,-0.0156245231773932
sample_3,24.313333,0.0156245231773932
sample_3,24.32,0.0156550398242241
sample_3,24.326667,0.0078427782355274
sample_3,24.333333,0.0078427782355274
sample_3,24.34,0.0078427782355274
sample_3,24.346667,0.0156550398242241
sample_3,24.353333,0.039091824590314
sample_3,24.36,0.0547163477677072
sample_3,24.366667,0.0703408709451005
sample_3,24.373333,0.0937776557111904
sample_3,24.38,0.125026702065977
sample_3,24.386667,0.1562757484207635
sample_3,24.393333,0.1953370563642467
sample_3,24.4,0.2422106258964265
sample_3,24.406667,0.2812719338399096
sample_3,24.413333,0.3281455033720895
sample_3,24.42,0.3672068113155726
sample_3,24.426667,0.4140803808477524
sample_3,24.433333,0.4531416887912356
sample_3,24.44,0.4922029967347188
sample_3,24.446667,0.5234520430895053
sample_3,24.453333,0.5390765662668986
sample_3,24.46,0.5390765662668986
sample_3,24.466667,0.5234520430895053
sample_3,24.473333,0.5000152583234154
sample_3,24.48,0.4687662119686289
sample_3,24.486667,0.4297049040251457
sample_3,24.493333,0.3750190729042693
sample_3,24.5,0.3125209801946962
sample_3,24.506667,0.2422106258964265
sample_3,24.513333,0.1797125331868534
sample_3,24.52,0.1172144404772803
sample_3,24.526667,0.0703408709451005
sample_3,24.533333,0.0234673014129207
sample_3,24.54,-0.0155940065305624
sample_3,24.546667,-0.0468735695321798
sample_3,24.553333,-0.0703103542982697
sample_3,24.56,-0.0859348774756629
sample_3,24.566667,-0.0937471390643596
sample_3,24.573333,-0.0859348774756629
sample_3,24.58,-0.0859348774756629
sample_3,24.586667,-0.0859348774756629
sample_3,24.593333,-0.0781226158869663
sample_3,24.6,-0.0703103542982697
sample_3,24.606667,-0.062498092709573
sample_3,24.613333,-0.0546858311208764
sample_3,24.62,-0.0468735695321798
sample_3,24.626667,-0.0546858311208764
sample_3,24.633333,-0.0546858311208764
sample_3,24.64,-0.0546858311208764
sample_3,24.646667,-0.0546858311208764
sample_3,24.653333,-0.0546858311208764
sample_3,24.66,-0.0546858311208764
sample_3,24.666667,-0.062498092709573
sample_3,24.673333,-0.062498092709573
sample_3,24.68,-0.062498092709573
sample_3,24.686667,-0.0468735695321798
sample_3,24.693333,-0.0390613079434831
sample_3,24.7,-0.0234367847660899
sample_3,24.706667,-0.0156245231773932
sample_3,24.713333,-0.0078122615886966
sample_3,24.72,0.0078122615886966
sample_3,24.726667,0.0156550398242241
sample_3,24.733333,0.0078427782355274
sample_3,24.74,3.0516646830846227e-05
sample_3,24.746667,0.0
sample_3,24.753333,0.0
sample_3,24.76,0.0
sample_3,24.766667,0.0078122615886966
sample_3,24.773333,0.0078427782355274
sample_3,24.78,0.0156550398242241
sample_3,24.786667,0.0156550398242241
sample_3,24.793333,0.0234673014129207
sample_3,24.8,0.0234673014129207
sample_3,24.806667,0.0156550398242241
sample_3,24.813333,3.0516646830846227e-05
sample_3,24.82,-0.0156245231773932
sample_3,24.826667,-0.0234367847660899
sample_3,24.833333,-0.0234367847660899
sample_3,24.84,-0.0312490463547865
sample_3,24.846667,-0.0156245231773932
sample_3,24.853333,0.2499923708382923
sample_3,24.86,0.8671915529921572
sample_3,24.866667,-0.7655711190454393
sample_3,24.873333,-0.7655711190454393
sample_3,24.88,-0.7968201654002258
sample_3,24.886667,0.8203179834599774
sample_3,24.893333,0.2187738411303366
sample_3,24.9,-0.0390307912966523
sample_3,24.906667,-0.0390613079434831
sample_3,24.913333,-0.0156245231773932
sample_3,24.92,0.0078122615886966
sample_3,24.926667,0.0156550398242241
sample_3,24.933333,0.0234673014129207
sample_3,24.94,0.0312795630016173
sample_3,24.946667,0.039091824590314
sample_3,24.953333,0.0469040861790106
sample_3,24.96,0.039091824590314
sample_3,24.966667,0.0312795630016173
sample_3,24.973333,0.0312795630016173
sample_3,24.98,0.0312795630016173
sample_3,24.986667,0.0312795630016173
sample_3,24.993333,0.0312795630016173
sample_3,25.0,0.039091824590314
sample_3,25.006667,0.039091824590314
sample_3,25.013333,0.0547163477677072
sample_3,25.02,0.0781531325337971
sample_3,25.026667,0.101589917299887
sample_3,25.033333,0.1406512252433702
sample_3,25.04,0.1719002715981568
sample_3,25.046667,0.2031493179529433
sample_3,25.053333,0.2343983643077298
sample_3,25.06,0.273459672251213
sample_3,25.066667,0.3125209801946962
sample_3,25.073333,0.3437700265494827
sample_3,25.08,0.3672068113155726
sample_3,25.086667,0.3906435960816625
sample_3,25.093333,0.4140803808477524
sample_3,25.1,0.4375171656138423
sample_3,25.106667,0.4609539503799322
sample_3,25.113333,0.4765784735573255
sample_3,25.12,0.4765784735573255
sample_3,25.126667,0.4687662119686289
sample_3,25.133333,0.445329427202539
sample_3,25.14,0.4140803808477524
sample_3,25.146667,0.359394549726876
sample_3,25.153333,0.3047087186059996
sample_3,25.16,0.2422106258964265
sample_3,25.166667,0.1797125331868534
sample_3,25.173333,0.1172144404772803
sample_3,25.18,0.0625286093564039
sample_3,25.186667,0.0078427782355274
sample_3,25.193333,-0.0312185297079556
sample_3,25.2,-0.062498092709573
sample_3,25.206667,-0.0781226158869663
sample_3,25.213333,-0.0937471390643596
sample_3,25.22,-0.1093716622417528
sample_3,25.226667,-0.1171839238304495
sample_3,25.233333,-0.1249961854191461
sample_3,25.24,-0.1249961854191461
sample_3,25.246667,-0.1171839238304495
sample_3,25.253333,-0.1015594006530562
sample_3,25.26,-0.0937471390643596
sample_3,25.266667,-0.0937471390643596
sample_3,25.273333,-0.0937471390643596
sample_3,25.28,-0.0859348774756629
sample_3,25.286667,-0.0781226158869663
sample_3,25.293333,-0.0781226158869663
sample_3,25.3,-0.0781226158869663
sample_3,25.306667,-0.0859348774756629
sample_3,25.313333,-0.0781226158869663
sample_3,25.32,-0.0781226158869663
sample_3,25.326667,-0.0703103542982697
sample_3,25.333333,-0.0703103542982697
sample_3,25.34,-0.0781226158869663
sample_3,25.346667,-0.0859348774756629
sample_3,25.353333,-0.0937471390643596
sample_3,25.36,-0.0937471390643596
sample_3,25.366667,-0.0937471390643596
sample_3,25.373333,-0.0859348774756629
sample_3,25.38,-0.0781226158869663
sample_3,25.386667,-0.0703103542982697
sample_3,25.393333,-0.0546858311208764
sample_3,25.4,-0.0312490463547865
sample_3,25.406667,-0.0156245231773932
sample_3,25.413333,-0.0078122615886966
sample_3,25.42,0.0078122615886966
sample_3,25.426667,0.0156550398242241
sample_3,25.433333,0.0234673014129207
sample_3,25.44,0.0234673014129207
sample_3,25.446667,0.0234673014129207
sample_3,25.453333,0.0234673014129207
sample_3,25.46,0.0234673014129207
sample_3,25.466667,0.0234673014129207
sample_3,25.473333,0.0156550398242241
sample_3,25.48,0.0078427782355274
sample_3,25.486667,-0.0077817449418657
sample_3,25.493333,-0.0156245231773932
sample_3,25.5,-0.0234367847660899
sample_3,25.506667,-0.0312490463547865
sample_3,25.513333,0.0390613079434831
sample_3,25.52,0.3359577649607861
sample_3,25.526667,0.9375019072904268
sample_3,25.533333,-0.7186975495132595
sample_3,25.54,-0.7186975495132595
sample_3,25.546667,-0.7890079038115292
sample_3,25.553333,0.8203179834599774
sample_3,25.56,0.2656474106625164
sample_3,25.566667,-0.0312185297079556
sample_3,25.573333,-0.0859348774756629
sample_3,25.58,-0.0859348774756629
sample_3,25.586667,-0.0937471390643596
sample_3,25.593333,-0.1015594006530562
sample_3,25.6,-0.1171839238304495
sample_3,25.606667,-0.1171839238304495
sample_3,25.613333,-0.0781226158869663
sample_3,25.62,-0.0234367847660899
sample_3,25.626667,-0.0078122615886966
sample_3,25.633333,-0.0078122615886966
sample_3,25.64,-0.0156245231773932
sample_3,25.646667,-0.0156245231773932
sample_3,25.653333,-0.0078122615886966
sample_3,25.66,0.0078122615886966
sample_3,25.666667,0.0234673014129207
sample_3,25.673333,0.0312795630016173
sample_3,25.68,0.0469040861790106
sample_3,25.686667,0.0547163477677072
sample_3,25.693333,0.0781531325337971
sample_3,25.7,0.101589917299887
sample_3,25.706667,0.1172144404772803
sample_3,25.713333,0.1406512252433702
sample_3,25.72,0.1719002715981568
sample_3,25.726667,0.2031493179529433
sample_3,25.733333,0.2422106258964265
sample_3,25.74,0.2890841954286063
sample_3,25.746667,0.3359577649607861
sample_3,25.753333,0.3750190729042693
sample_3,25.76,0.4218926424364491
sample_3,25.766667,0.4609539503799322
sample_3,25.773333,0.4922029967347188
sample_3,25.78,0.5156397815008087
sample_3,25.786667,0.5234520430895053
sample_3,25.793333,0.5078275199121121
sample_3,25.8,0.4843907351460221
sample_3,25.806667,0.4531416887912356
sample_3,25.813333,0.4140803808477524
sample_3,25.82,0.359394549726876
sample_3,25.826667,0.3047087186059996
sample_3,25.833333,0.2500228874851231
sample_3,25.84,0.18752479477555
sample_3,25.846667,0.1328389636546736
sample_3,25.853333,0.0781531325337971
sample_3,25.86,0.0312795630016173
sample_3,25.866667,3.0516646830846227e-05
sample_3,25.873333,-0.0234367847660899
sample_3,25.88,-0.0390613079434831
sample_3,25.886667,-0.0468735695321798
sample_3,25.893333,-0.0468735695321798
sample_3,25.9,-0.0468735695321798
sample_3,25.906667,-0.0390613079434831
sample_3,25.913333,-0.0390613079434831
sample_3,25.92,-0.0390613079434831
sample_3,25.926667,-0.0468735695321798
sample_3,25.933333,-0.0468735695321798
sample_3,25.94,-0.0468735695321798
sample_3,25.946667,-0.0468735695321798
sample_3,25.953333,-0.0468735695321798
sample_3,25.96,-0.0312490463547865
sample_3,25.966667,-0.0234367847660899
sample_3,25.973333,-0.0078122615886966
sample_3,25.98,0.0
sample_3,25.986667,0.0
sample_3,25.993333,-0.0078122615886966
sample_3,26.0,-0.0234367847660899
sample_3,26.006667,-0.0312490463547865
sample_3,26.013333,-0.0390613079434831
sample_3,26.02,-0.0468735695321798
sample_3,26.026667,-0.0468735695321798
sample_3,26.033333,-0.0468735695321798
sample_3,26.04,-0.0390613079434831
sample_3,26.046667,-0.0234367847660899
sample_3,26.053333,-0.0078122615886966
sample_3,26.06,0.0078122615886966
sample_3,26.066667,0.0156550398242241
sample_3,26.073333,0.0234673014129207
sample_3,26.08,0.0156550398242241
sample_3,26.086667,0.0156550398242241
sample_3,26.093333,0.0234673014129207
sample_3,26.1,0.0234673014129207
sample_3,26.106667,0.0234673014129207
sample_3,26.113333,0.0234673014129207
sample_3,26.12,0.0234673014129207
sample_3,26.126667,0.0234673014129207
sample_3,26.133333,0.0234673014129207
sample_3,26.14,0.0156550398242241
sample_3,26.146667,0.0078427782355274
sample_3,26.153333,3.0516646830846227e-05
sample_3,26.16,-0.0156245231773932
sample_3,26.166667,-0.0312490463547865
sample_3,26.173333,-0.1249961854191461
sample_3,26.18,-0.1249961854191461
sample_3,26.186667,0.0390613079434831
sample_3,26.193333,0.5468888278555952
sample_3,26.2,-0.7733833806341359
sample_3,26.206667,-0.4374561323201806
sample_3,26.213333,-0.4374561323201806
sample_3,26.22,-0.7968201654002258
sample_3,26.226667,0.5156397815008087
sample_3,26.233333,0.0469040861790106
sample_3,26.24,-0.0937166224175287
sample_3,26.246667,-0.0937471390643596
sample_3,26.253333,-0.0859348774756629
sample_3,26.26,-0.0937471390643596
sample_3,26.266667,-0.1328084470078427
sample_3,26.273333,-0.1796820165400225
sample_3,26.28,-0.1796820165400225
sample_3,26.286667,-0.1406207085965394
sample_3,26.293333,-0.0703103542982697
sample_3,26.3,-0.0156245231773932
sample_3,26.306667,0.0078122615886966
sample_3,26.313333,0.0078427782355274
sample_3,26.32,0.0078427782355274
sample_3,26.326667,0.0078427782355274
sample_3,26.333333,0.0078427782355274
sample_3,26.34,0.0156550398242241
sample_3,26.346667,0.0234673014129207
sample_3,26.353333,0.0312795630016173
sample_3,26.36,0.0469040861790106
sample_3,26.366667,0.0781531325337971
sample_3,26.373333,0.1094021788885837
sample_3,26.38,0.1484634868320669
sample_3,26.386667,0.1797125331868534
sample_3,26.393333,0.2031493179529433
sample_3,26.4,0.2422106258964265
sample_3,26.406667,0.2812719338399096
sample_3,26.413333,0.3281455033720895
sample_3,26.42,0.3672068113155726
sample_3,26.426667,0.4062681192590558
sample_3,26.433333,0.4375171656138423
sample_3,26.44,0.4765784735573255
sample_3,26.446667,0.5078275199121121
sample_3,26.453333,0.5234520430895053
sample_3,26.46,0.531264304678202
sample_3,26.466667,0.5156397815008087
sample_3,26.473333,0.4922029967347188
sample_3,26.48,0.445329427202539
sample_3,26.486667,0.3906435960816625
sample_3,26.493333,0.3281455033720895
sample_3,26.5,0.273459672251213
sample_3,26.506667,0.2109615795416399
sample_3,26.513333,0.1562757484207635
sample_3,26.52,0.1094021788885837
sample_3,26.526667,0.0703408709451005
sample_3,26.533333,0.039091824590314
sample_3,26.54,0.0234673014129207
sample_3,26.546667,0.0156550398242241
sample_3,26.553333,3.0516646830846227e-05
sample_3,26.56,-0.0078122615886966
sample_3,26.566667,-0.0156245231773932
sample_3,26.573333,-0.0156245231773932
sample_3,26.58,-0.0234367847660899
sample_3,26.586667,-0.0234367847660899
sample_3,26.593333,-0.0234367847660899
sample_3,26.6,-0.0234367847660899
sample_3,26.606667,-0.0156245231773932
sample_3,26.613333,-0.0078122615886966
sample_3,26.62,0.0
sample_3,26.626667,0.0
sample_3,26.633333,0.0156245231773932
sample_3,26.64,0.0234673014129207
sample_3,26.646667,0.039091824590314
sample_3,26.653333,0.0469040861790106
sample_3,26.66,0.0469040861790106
sample_3,26.666667,0.039091824590314
sample_3,26.673333,0.039091824590314
sample_3,26.68,0.0312795630016173
sample_3,26.686667,0.0234673014129207
sample_3,26.693333,0.0078427782355274
sample_3,26.7,3.0516646830846227e-05
sample_3,26.706667,-0.0156245231773932
sample_3,26.713333,-0.0234367847660899
sample_3,26.72,-0.0234367847660899
sample_3,26.726667,-0.0312490463547865
sample_3,26.733333,-0.0312490463547865
sample_3,26.74,-0.0312490463547865
sample_3,26.746667,-0.0312490463547865
sample_3,26.753333,-0.0234367847660899
sample_3,26.76,-0.0156245231773932
sample_3,26.766667,0.0
sample_3,26.773333,0.0234367847660899
sample_3,26.78,0.0469040861790106
sample_3,26.786667,0.0703408709451005
sample_3,26.793333,0.0781531325337971
sample_3,26.8,0.0703408709451005
sample_3,26.806667,0.0625286093564039
sample_3,26.813333,0.039091824590314
sample_3,26.82,0.0234673014129207
sample_3,26.826667,3.0516646830846227e-05
sample_3,26.833333,-0.0234367847660899
sample_3,26.84,-0.0468735695321798
sample_3,26.846667,-0.062498092709573
sample_3,26.853333,-0.0546858311208764
sample_3,26.86,-0.0156245231773932
sample_3,26.866667,0.2968659403704721
sample_3,26.873333,0.9218773841130335
sample_3,26.88,-0.7265098111019561
sample_3,26.886667,-0.7265098111019561
sample_3,26.893333,-0.8046324269889225
sample_3,26.9,0.7734444139277976
sample_3,26.906667,0.1719002715981568
sample_3,26.913333,-0.0859043608288321
sample_3,26.92,-0.0859348774756629
sample_3,26.926667,-0.0781226158869663
sample_3,26.933333,-0.0703103542982697
sample_3,26.94,-0.0781226158869663
sample_3,26.946667,-0.0859348774756629
sample_3,26.953333,-0.1015594006530562
sample_3,26.96,-0.1015594006530562
sample_3,26.966667,-0.062498092709573
sample_3,26.973333,-0.0312490463547865
sample_3,26.98,-0.0312490463547865
sample_3,26.986667,-0.0468735695321798
sample_3,26.993333,-0.062498092709573
sample_3,27.0,-0.062498092709573
sample_3,27.006667,-0.062498092709573
sample_3,27.013333,-0.0546858311208764
sample_3,27.02,-0.0390613079434831
sample_3,27.026667,-0.0312490463547865
sample_3,27.033333,-0.0312490463547865
sample_3,27.04,-0.0234367847660899
sample_3,27.046667,-0.0078122615886966
sample_3,27.053333,0.0078122615886966
sample_3,27.06,0.0234673014129207
sample_3,27.066667,0.0547163477677072
sample_3,27.073333,0.0937776557111904
sample_3,27.08,0.1328389636546736
sample_3,27.086667,0.1797125331868534
sample_3,27.093333,0.2187738411303366
sample_3,27.1,0.2578351490738197
sample_3,27.106667,0.2968964570173029
sample_3,27.113333,0.3203332417833928
sample_3,27.12,0.3281455033720895
sample_3,27.126667,0.3203332417833928
sample_3,27.133333,0.3047087186059996
sample_3,27.14,0.2812719338399096
sample_3,27.146667,0.2500228874851231
sample_3,27.153333,0.2187738411303366
sample_3,27.16,0.18752479477555
sample_3,27.166667,0.1562757484207635
sample_3,27.173333,0.1172144404772803
sample_3,27.18,0.0781531325337971
sample_3,27.186667,0.039091824590314
sample_3,27.193333,0.0078427782355274
sample_3,27.2,-0.023406268119259
sample_3,27.206667,-0.0546858311208764
sample_3,27.213333,-0.0781226158869663
sample_3,27.22,-0.1015594006530562
sample_3,27.226667,-0.1171839238304495
sample_3,27.233333,-0.1249961854191461
sample_3,27.24,-0.1328084470078427
sample_3,27.246667,-0.1249961854191461
sample_3,27.253333,-0.1249961854191461
sample_3,27.26,-0.1249961854191461
sample_3,27.266667,-0.1249961854191461
sample_3,27.273333,-0.1249961854191461
sample_3,27.28,-0.1249961854191461
sample_3,27.286667,-0.1249961854191461
sample_3,27.293333,-0.1249961854191461
sample_3,27.3,-0.1328084470078427
sample_3,27.306667,-0.1328084470078427
sample_3,27.313333,-0.1328084470078427
sample_3,27.32,-0.1328084470078427
sample_3,27.326667,-0.1328084470078427
sample_3,27.333333,-0.1328084470078427
sample_3,27.34,-0.1328084470078427
sample_3,27.346667,-0.1328084470078427
sample_3,27.353333,-0.1249961854191461
sample_3,27.36,-0.1249961854191461
sample_3,27.366667,-0.1249961854191461
sample_3,27.373333,-0.1171839238304495
sample_3,27.38,-0.1015594006530562
sample_3,27.386667,-0.0937471390643596
sample_3,27.393333,-0.0781226158869663
sample_3,27.4,-0.0703103542982697
sample_3,27.406667,-0.062498092709573
sample_3,27.413333,-0.0546858311208764
sample_3,27.42,-0.0468735695321798
sample_3,27.426667,-0.0312490463547865
sample_3,27.433333,-0.0156245231773932
sample_3,27.44,0.0078122615886966
sample_3,27.446667,0.0156550398242241
sample_3,27.453333,0.0234673014129207
sample_3,27.46,0.0312795630016173
sample_3,27.466667,0.039091824590314
sample_3,27.473333,0.039091824590314
sample_3,27.48,0.0312795630016173
sample_3,27.486667,0.0078427782355274
sample_3,27.493333,-0.0077817449418657
sample_3,27.5,-0.0234367847660899
sample_3,27.506667,-0.0312490463547865
sample_3,27.513333,-0.0468735695321798
sample_3,27.52,-0.0468735695321798
sample_3,27.526667,0.148432970185236
sample_3,27.533333,0.6953217980408313
sample_3,27.54,-0.8983795660532821
sample_3,27.546667,-0.8436937349324056
sample_3,27.553333,-0.8436937349324056
sample_3,27.56,0.8046934602825841
sample_3,27.566667,0.1640880100094601
sample_3,27.573333,-0.1562147151271018
sample_3,27.58,-0.2031188013061124
sample_3,27.586667,-0.2031188013061124
sample_3,27.593333,-0.1953065397174158
sample_3,27.6,-0.1953065397174158
sample_3,27.606667,-0.1953065397174158
sample_3,27.613333,-0.1953065397174158
sample_3,27.62,-0.1718697549513259
sample_3,27.626667,-0.1328084470078427
sample_3,27.633333,-0.0937471390643596
sample_3,27.64,-0.0937471390643596
sample_3,27.646667,-0.0937471390643596
sample_3,27.653333,-0.0937471390643596
sample_3,27.66,-0.0781226158869663
sample_3,27.666667,-0.0546858311208764
sample_3,27.673333,-0.0468735695321798
sample_3,27.68,-0.0390613079434831
sample_3,27.686667,-0.0468735695321798
sample_3,27.693333,-0.0468735695321798
sample_3,27.7,-0.0468735695321798
sample_3,27.706667,-0.0390613079434831
sample_3,27.713333,-0.0390613079434831
sample_3,27.72,-0.0312490463547865
sample_3,27.726667,-0.0156245231773932
sample_3,27.733333,0.0
sample_3,27.74,0.0312490463547865
sample_3,27.746667,0.0703408709451005
sample_3,27.753333,0.1172144404772803
sample_3,27.76,0.1562757484207635
sample_3,27.766667,0.1953370563642467
sample_3,27.773333,0.2343983643077298
sample_3,27.78,0.2656474106625164
sample_3,27.786667,0.2812719338399096
sample_3,27.793333,0.2890841954286063
sample_3,27.8,0.273459672251213
sample_3,27.806667,0.2422106258964265
sample_3,27.813333,0.2109615795416399
sample_3,27.82,0.1719002715981568
sample_3,27.826667,0.1328389636546736
sample_3,27.833333,0.0859653941224938
sample_3,27.84,0.0312795630016173
sample_3,27.846667,-0.0155940065305624
sample_3,27.853333,-0.0468735695321798
sample_3,27.86,-0.0703103542982697
sample_3,27.866667,-0.0859348774756629
sample_3,27.873333,-0.0937471390643596
sample_3,27.88,-0.1015594006530562
sample_3,27.886667,-0.1093716622417528
sample_3,27.893333,-0.1015594006530562
sample_3,27.9,-0.0937471390643596
sample_3,27.906667,-0.0781226158869663
sample_3,27.913333,-0.0781226158869663
sample_3,27.92,-0.0703103542982697
