time,LSB
20.080000,-256.000000
20.086667,-512.000000
20.093333,-1025.000000
20.100000,-1537.000000
20.106667,-1793.000000
20.113333,-2049.000000
20.120000,-2049.000000
20.126667,-2305.000000
20.133333,-2305.000000
20.140000,-2305.000000
20.146667,-2049.000000
20.153333,-1537.000000
20.160000,-1025.000000
20.166667,-1.000000
20.173333,768.000000
20.180000,1536.000000
20.186667,2304.000000
20.193333,3072.000000
20.200000,3840.000000
20.206667,4352.000000
20.213333,4096.000000
20.220000,3328.000000
20.226667,2304.000000
20.233333,1024.000000
20.240000,0.000000
20.246667,-1024.000000
20.253333,-2049.000000
20.260000,-2817.000000
20.266667,-3329.000000
20.273333,-3585.000000
20.280000,-3841.000000
20.286667,-4097.000000
20.293333,-3585.000000
20.300000,-769.000000
20.306667,31487.000000
20.313333,31488.000000
20.320000,28672.000000
20.326667,9472.000000
20.333333,-19968.000000
20.340000,-33025.000000
20.346667,-33025.000000
20.353333,-30721.000000
20.360000,-22785.000000
20.366667,-11777.000000
20.373333,-4353.000000
20.380000,-1025.000000
20.386667,255.000000
20.393333,1280.000000
20.400000,2048.000000
20.406667,2048.000000
20.413333,2048.000000
20.420000,2048.000000
20.426667,3072.000000
20.433333,4864.000000
20.440000,6144.000000
20.446667,6144.000000
20.453333,6400.000000
20.460000,6656.000000
20.466667,7424.000000
20.473333,8192.000000
20.480000,8704.000000
20.486667,9472.000000
20.493333,10496.000000
20.500000,12288.000000
20.506667,14592.000000
20.513333,16896.000000
20.520000,18688.000000
20.526667,20480.000000
20.533333,22016.000000
20.540000,23296.000000
20.546667,24064.000000
20.553333,23808.000000
20.560000,22784.000000
20.566667,20992.000000
20.573333,18944.000000
20.580000,16384.000000
20.586667,13568.000000
20.593333,10496.000000
20.600000,7680.000000
20.606667,5120.000000
20.613333,3072.000000
20.620000,1280.000000
20.626667,-256.000000
20.633333,-1024.000000
20.640000,-1537.000000
20.646667,-1793.000000
20.653333,-1537.000000
20.660000,-1537.000000
20.666667,-1281.000000
20.673333,-1025.000000
20.680000,-769.000000
20.686667,-769.000000
20.693333,-513.000000
20.700000,-513.000000
20.706667,-257.000000
20.713333,-256.000000
20.720000,-512.000000
20.726667,-1025.000000
20.733333,-1537.000000
20.740000,-1793.000000
20.746667,-1793.000000
20.753333,-2049.000000
20.760000,-2049.000000
20.766667,-2049.000000
20.773333,-2049.000000
20.780000,-1793.000000
20.786667,-1281.000000
20.793333,-1025.000000
20.800000,-769.000000
20.806667,-513.000000
20.813333,-513.000000
20.820000,-257.000000
20.826667,512.000000
20.833333,1536.000000
20.840000,2304.000000
20.846667,2816.000000
20.853333,2816.000000
20.860000,2816.000000
20.866667,2560.000000
20.873333,2304.000000
20.880000,1536.000000
20.886667,256.000000
20.893333,-1024.000000
20.900000,-2049.000000
20.906667,-2817.000000
20.913333,-3585.000000
20.920000,-4609.000000
20.926667,-5633.000000
20.933333,-5377.000000
20.940000,18431.000000
20.946667,32256.000000
20.953333,32256.000000
20.960000,29696.000000
20.966667,8192.000000
20.973333,-23808.000000
20.980000,28415.000000
20.986667,28415.000000
20.993333,-29441.000000
21.000000,-16641.000000
21.006667,-8705.000000
21.013333,-5377.000000
21.020000,-4353.000000
21.026667,-3329.000000
21.033333,-2305.000000
21.040000,-769.000000
21.046667,767.000000
21.053333,2304.000000
21.060000,3072.000000
21.066667,3584.000000
21.073333,3840.000000
21.080000,4096.000000
21.086667,4352.000000
21.093333,4608.000000
21.100000,4864.000000
21.106667,5376.000000
21.113333,6144.000000
21.120000,6912.000000
21.126667,8192.000000
21.133333,9472.000000
21.140000,11008.000000
21.146667,12544.000000
21.153333,14336.000000
21.160000,16128.000000
21.166667,17664.000000
21.173333,18944.000000
21.180000,19456.000000
21.186667,19968.000000
21.193333,20224.000000
21.200000,20224.000000
21.206667,19712.000000
21.213333,18432.000000
21.220000,16640.000000
21.226667,14336.000000
21.233333,12032.000000
21.240000,9216.000000
21.246667,6656.000000
21.253333,4096.000000
21.260000,1792.000000
21.266667,256.000000
21.273333,-768.000000
21.280000,-1281.000000
21.286667,-1281.000000
21.293333,-769.000000
21.300000,-513.000000
21.306667,-257.000000
21.313333,0.000000
21.320000,0.000000
21.326667,256.000000
21.333333,256.000000
21.340000,-256.000000
21.346667,-512.000000
21.353333,-1025.000000
21.360000,-1281.000000
21.366667,-1281.000000
21.373333,-1281.000000
21.380000,-1537.000000
21.386667,-1537.000000
21.393333,-1537.000000
21.400000,-1281.000000
21.406667,-1025.000000
21.413333,-1281.000000
21.420000,-1537.000000
21.426667,-1537.000000
21.433333,-1793.000000
21.440000,-1537.000000
21.446667,-1025.000000
21.453333,-257.000000
21.460000,512.000000
21.466667,1536.000000
21.473333,2560.000000
